Price
35.154079906351214
35.0191535723863
35.15454017223802
35.0707948688295
36.343968648510405
36.00508407058455
36.39984793113316
36.69941214085447
37.03306207295575
36.81330181033209
36.83519966943199
37.17840642645537
35.53697260823087
34.25937296125709
34.894582891923854
34.98675474845419
34.456791971490546
35.26636227695156
34.849193982623426
33.31933961467627
32.343950523278934
32.01265451276799
32.53265974977331
31.71248651796629
32.69803256688574
32.05923664673864
30.579597576583858
30.907016617422904
31.110997226137833
31.67850655114261
30.133092950264796
32.08073548079385
31.47496193496794
31.088615667644707
30.21096732560844
30.764827048909318
31.554484776218832
31.702937164621375
31.74371597388056
30.935956882998564
31.434820900630136
31.604068369448076
32.87552678261939
33.68246336414405
34.14049416733191
33.877293782064626
34.05662278511962
34.72926518475912
35.48022817416901
35.60296256345393
34.6085724044816
35.43508789721607
35.658786136702254
34.26486333861972
33.805684093995836
32.67041555125471
32.28144410919307
33.141466728200925
33.22172822149661
33.20835552664964
32.44639804087397
32.50340195177937
31.61164645883749
31.178694269203376
30.785158347894875
30.631038951937985
30.870625004177356
31.269758335228033
31.7193911274916
31.6143443245565
29.960511037540876
30.25720558509342
28.631691057267975
27.90828775424456
29.763741690662695
31.557331057835633
31.075639541433702
30.487025537689885
31.684505071020407
32.01509067466173
31.31767857675288
31.675562777441236
31.92901372856026
30.585482011394376
30.131884154425702
30.506406395598614
30.19450921233916
29.7008677870133
30.12227788830922
29.898751556912867
29.934146214671536
29.892579725374226
30.956010079669838
29.863284466824165
30.231108219826048
27.85053836254332
28.077845547728597
27.0032826113698
26.351026923768142
25.519445688288954
25.0873108268414
24.443590498657247
24.227113182272635
25.627071992500998
26.607089815546114
27.88587863143515
28.216748475735812
28.39772383250521
26.808578600308913
26.805646584416646
26.196190632608968
25.97423959088904
25.984989978835216
26.841965880417963
26.858046730585702
27.781957735202674
26.718896283507057
26.750182100225
26.92632915991868
27.10216968572681
28.064812459056512
27.465047759288737
26.661400491538792
27.246354311182554
27.527385002126593
26.9044953144395
27.085594079046963
26.897712173059922
27.333824568735853
27.385603980415283
27.456734035398604
26.754546966310876
27.187125528229075
27.352946303430862
27.332618245752947
26.580631053666878
25.579292459897662
24.35868366495898
23.923235731244052
23.546353574131665
24.187151714923406
24.453243918685292
24.31057141152973
23.890492698153395
23.69990679000989
25.1165895738164
24.789168500900605
23.605732187208773
23.24358117882677
24.617629228806575
24.142107589830424
23.10874915015001
23.005326412837217
22.016941847116904
21.663413010594695
21.723700594026607
21.554537760307053
21.50105490947996
20.442290178746266
20.502253910451902
20.241143619400646
20.1755157338202
19.623792157953805
19.74623495087496
19.202790100460817
19.547879216068324
19.93835516686185
19.816496635025008
19.55470928853787
19.342927875278242
19.59035495879488
19.194614011030552
18.915967639880208
19.173994305908597
19.197888209781897
19.37531188280834
18.78950844616685
18.87698826461301
18.88899910137867
19.51653657577209
19.56405757679138
19.850289496696142
20.0029293355346
19.77369041521244
19.518340037384625
19.11418086558774
19.10305461866613
19.249231962281453
19.7152309026331
19.715383762804883
19.831799247856747
19.66800135559643
19.889049796392303
19.42327719960601
19.65287463357174
19.59077381160084
19.92747656449492
20.034138892950267
19.98366934361587
19.88644365604396
19.937400944503217
19.906043051132798
19.417193045944995
19.257732306636544
18.78074658702556
18.433525943804415
18.000454002815648
18.345384153667915
18.190710682622452
18.131273836229912
18.14856313057459
17.357966789604575
17.129664106126356
17.79428529462476
17.93461361401504
17.704761309834584
17.952849183959103
16.95898992448225
16.878647841931336
16.76706409797196
16.478336927231876
16.988318881456824
16.645384630562944
16.802308722090377
16.294993542883084
16.566172765302728
16.855905883752914
16.9143468490655
17.665392086006626
17.437999414861725
17.48485803331363
17.764550417956794
17.502241697554865
16.86493815460523
17.443964674543917
17.46781834612402
17.000575037000893
17.5743301660937
17.408073759181445
16.84013622416771
16.436374764791786
16.661738654450218
17.128368812563387
17.208856748073543
17.07048641732268
16.831622873781075
17.069355351956546
17.44954510532429
18.205216332803793
18.420160697064638
18.61010188607839
18.64662891577501
